Clock,Servers,QueueSize,Processed,Blocked
[Cycle 376] Servers: 13, Queue: 307, Processed: 239, Blocked: 0
[Cycle 377] Servers: 13, Queue: 307, Processed: 240, Blocked: 0
[Cycle 378] Servers: 13, Queue: 308, Processed: 240, Blocked: 0
[Cycle 379] Servers: 13, Queue: 309, Processed: 240, Blocked: 0
[Cycle 380] Servers: 13, Queue: 309, Processed: 241, Blocked: 0
[Cycle 381] Servers: 13, Queue: 310, Processed: 241, Blocked: 0
[Cycle 382] Servers: 13, Queue: 311, Processed: 241, Blocked: 0
[Cycle 383] Servers: 13, Queue: 312, Processed: 241, Blocked: 0
[Cycle 384] Servers: 13, Queue: 312, Processed: 242, Blocked: 0
[Cycle 385] Servers: 13, Queue: 311, Processed: 243, Blocked: 0
[Cycle 386] Servers: 13, Queue: 311, Processed: 244, Blocked: 0
[Cycle 387] Servers: 13, Queue: 312, Processed: 244, Blocked: 0
[Cycle 388] Servers: 13, Queue: 312, Processed: 245, Blocked: 0
[Cycle 389] Servers: 13, Queue: 313, Processed: 245, Blocked: 0
[Cycle 390] Servers: 13, Queue: 314, Processed: 245, Blocked: 0
[Cycle 391] Servers: 13, Queue: 314, Processed: 246, Blocked: 0
[Cycle 392] Servers: 13, Queue: 315, Processed: 246, Blocked: 0
[Cycle 393] Servers: 13, Queue: 316, Processed: 246, Blocked: 0
[Cycle 394] Servers: 13, Queue: 314, Processed: 248, Blocked: 0
[Cycle 395] Servers: 13, Queue: 314, Processed: 249, Blocked: 0
[Cycle 396] Servers: 13, Queue: 315, Processed: 249, Blocked: 0
[Cycle 397] Servers: 13, Queue: 315, Processed: 250, Blocked: 0
[Cycle 398] Servers: 13, Queue: 315, Processed: 251, Blocked: 0
[Cycle 399] Servers: 13, Queue: 314, Processed: 253, Blocked: 0
[Cycle 400] Servers: 13, Queue: 315, Processed: 253, Blocked: 0
[Cycle 401] Servers: 13, Queue: 316, Processed: 253, Blocked: 0
[Cycle 402] Servers: 13, Queue: 317, Processed: 253, Blocked: 0
[Cycle 403] Servers: 13, Queue: 317, Processed: 254, Blocked: 0
[Cycle 404] Servers: 13, Queue: 318, Processed: 254, Blocked: 0
[Cycle 405] Servers: 13, Queue: 315, Processed: 258, Blocked: 0
[Cycle 406] Servers: 13, Queue: 314, Processed: 259, Blocked: 0
[Cycle 407] Servers: 13, Queue: 314, Processed: 259, Blocked: 0
[Cycle 408] Servers: 13, Queue: 315, Processed: 259, Blocked: 0
[Cycle 409] Servers: 13, Queue: 315, Processed: 260, Blocked: 0
[Cycle 410] Servers: 13, Queue: 315, Processed: 261, Blocked: 0
[Cycle 411] Servers: 13, Queue: 315, Processed: 262, Blocked: 0
[Cycle 412] Servers: 13, Queue: 316, Processed: 262, Blocked: 0
[Cycle 413] Servers: 13, Queue: 317, Processed: 262, Blocked: 0
[Cycle 414] Servers: 13, Queue: 318, Processed: 262, Blocked: 0
[Cycle 415] Servers: 13, Queue: 319, Processed: 262, Blocked: 0
[Cycle 416] Servers: 13, Queue: 320, Processed: 262, Blocked: 0
[Cycle 417] Servers: 13, Queue: 321, Processed: 262, Blocked: 0
[Cycle 418] Servers: 13, Queue: 319, Processed: 265, Blocked: 0
[Cycle 419] Servers: 13, Queue: 320, Processed: 265, Blocked: 0
[Cycle 420] Servers: 13, Queue: 320, Processed: 266, Blocked: 0
[Cycle 421] Servers: 13, Queue: 321, Processed: 266, Blocked: 0
[Cycle 422] Servers: 13, Queue: 322, Processed: 266, Blocked: 0
[Cycle 423] Servers: 13, Queue: 322, Processed: 267, Blocked: 0
[Cycle 424] Servers: 13, Queue: 322, Processed: 267, Blocked: 0
[Cycle 425] Servers: 13, Queue: 323, Processed: 267, Blocked: 0
[Cycle 426] Servers: 13, Queue: 323, Processed: 268, Blocked: 0
[Cycle 427] Servers: 13, Queue: 324, Processed: 268, Blocked: 0
[Cycle 428] Servers: 13, Queue: 324, Processed: 268, Blocked: 0
[Cycle 429] Servers: 13, Queue: 324, Processed: 269, Blocked: 0
[Cycle 430] Servers: 13, Queue: 324, Processed: 270, Blocked: 0
[Cycle 431] Servers: 13, Queue: 325, Processed: 270, Blocked: 0
[Cycle 432] Servers: 13, Queue: 324, Processed: 272, Blocked: 0
[Cycle 433] Servers: 13, Queue: 325, Processed: 272, Blocked: 0
[Cycle 434] Servers: 14, Queue: 326, Processed: 272, Blocked: 0
[Cycle 435] Servers: 14, Queue: 326, Processed: 273, Blocked: 0
[Cycle 436] Servers: 14, Queue: 326, Processed: 274, Blocked: 0
[Cycle 437] Servers: 14, Queue: 325, Processed: 276, Blocked: 0
[Cycle 438] Servers: 14, Queue: 325, Processed: 277, Blocked: 0
[Cycle 439] Servers: 14, Queue: 326, Processed: 277, Blocked: 0
[Cycle 440] Servers: 14, Queue: 325, Processed: 279, Blocked: 0
[Cycle 441] Servers: 14, Queue: 326, Processed: 279, Blocked: 0
[Cycle 442] Servers: 14, Queue: 327, Processed: 279, Blocked: 0
[Cycle 443] Servers: 14, Queue: 326, Processed: 281, Blocked: 0
[Cycle 444] Servers: 14, Queue: 327, Processed: 281, Blocked: 0
[Cycle 445] Servers: 14, Queue: 327, Processed: 282, Blocked: 0
[Cycle 446] Servers: 14, Queue: 327, Processed: 283, Blocked: 0
[Cycle 447] Servers: 14, Queue: 328, Processed: 283, Blocked: 0
[Cycle 448] Servers: 14, Queue: 328, Processed: 284, Blocked: 0
[Cycle 449] Servers: 14, Queue: 329, Processed: 284, Blocked: 0
[Cycle 450] Servers: 14, Queue: 328, Processed: 286, Blocked: 0
[Cycle 451] Servers: 14, Queue: 329, Processed: 286, Blocked: 0
[Cycle 452] Servers: 14, Queue: 328, Processed: 288, Blocked: 0
[Cycle 453] Servers: 14, Queue: 327, Processed: 290, Blocked: 0
[Cycle 454] Servers: 14, Queue: 328, Processed: 290, Blocked: 0
[Cycle 455] Servers: 14, Queue: 329, Processed: 290, Blocked: 0
[Cycle 456] Servers: 14, Queue: 330, Processed: 290, Blocked: 0
[Cycle 457] Servers: 14, Queue: 329, Processed: 292, Blocked: 0
[Cycle 458] Servers: 14, Queue: 328, Processed: 293, Blocked: 0
[Cycle 459] Servers: 14, Queue: 329, Processed: 293, Blocked: 0
[Cycle 460] Servers: 14, Queue: 329, Processed: 294, Blocked: 0
[Cycle 461] Servers: 14, Queue: 330, Processed: 294, Blocked: 0
[Cycle 462] Servers: 14, Queue: 329, Processed: 296, Blocked: 0
[Cycle 463] Servers: 14, Queue: 328, Processed: 298, Blocked: 0
[Cycle 464] Servers: 14, Queue: 329, Processed: 298, Blocked: 0
[Cycle 465] Servers: 14, Queue: 330, Processed: 298, Blocked: 0
[Cycle 466] Servers: 14, Queue: 330, Processed: 298, Blocked: 1
[Cycle 467] Servers: 14, Queue: 329, Processed: 300, Blocked: 1
[Cycle 468] Servers: 14, Queue: 329, Processed: 301, Blocked: 1
[Cycle 469] Servers: 14, Queue: 330, Processed: 301, Blocked: 1
[Cycle 470] Servers: 14, Queue: 329, Processed: 303, Blocked: 1
[Cycle 471] Servers: 14, Queue: 330, Processed: 303, Blocked: 1
[Cycle 472] Servers: 14, Queue: 331, Processed: 303, Blocked: 1
[Cycle 473] Servers: 14, Queue: 332, Processed: 303, Blocked: 1
[Cycle 474] Servers: 14, Queue: 332, Processed: 304, Blocked: 1
[Cycle 475] Servers: 14, Queue: 332, Processed: 305, Blocked: 1
[Cycle 476] Servers: 14, Queue: 331, Processed: 307, Blocked: 1
[Cycle 477] Servers: 14, Queue: 332, Processed: 307, Blocked: 1
[Cycle 478] Servers: 14, Queue: 332, Processed: 308, Blocked: 1
[Cycle 479] Servers: 14, Queue: 333, Processed: 308, Blocked: 1
[Cycle 480] Servers: 14, Queue: 333, Processed: 309, Blocked: 1
[Cycle 481] Servers: 14, Queue: 333, Processed: 310, Blocked: 1
[Cycle 482] Servers: 14, Queue: 333, Processed: 311, Blocked: 1
[Cycle 483] Servers: 14, Queue: 333, Processed: 312, Blocked: 1
[Cycle 484] Servers: 14, Queue: 332, Processed: 314, Blocked: 1
[Cycle 485] Servers: 14, Queue: 331, Processed: 316, Blocked: 1
[Cycle 486] Servers: 14, Queue: 331, Processed: 317, Blocked: 1
[Cycle 487] Servers: 14, Queue: 331, Processed: 318, Blocked: 1
[Cycle 488] Servers: 14, Queue: 331, Processed: 319, Blocked: 1
[Cycle 489] Servers: 14, Queue: 332, Processed: 319, Blocked: 1
[Cycle 490] Servers: 14, Queue: 331, Processed: 321, Blocked: 1
[Cycle 491] Servers: 14, Queue: 332, Processed: 321, Blocked: 1
[Cycle 492] Servers: 14, Queue: 333, Processed: 321, Blocked: 1
[Cycle 493] Servers: 14, Queue: 332, Processed: 323, Blocked: 1
[Cycle 494] Servers: 14, Queue: 332, Processed: 324, Blocked: 1
[Cycle 495] Servers: 14, Queue: 330, Processed: 326, Blocked: 1
[Cycle 496] Servers: 14, Queue: 331, Processed: 326, Blocked: 1
[Cycle 497] Servers: 14, Queue: 332, Processed: 326, Blocked: 1
[Cycle 498] Servers: 14, Queue: 332, Processed: 327, Blocked: 1
[Cycle 499] Servers: 14, Queue: 332, Processed: 328, Blocked: 1
[Cycle 500] Servers: 14, Queue: 333, Processed: 328, Blocked: 1
[Cycle 501] Servers: 14, Queue: 333, Processed: 328, Blocked: 1
[Cycle 502] Servers: 14, Queue: 334, Processed: 328, Blocked: 1
[Cycle 503] Servers: 14, Queue: 334, Processed: 329, Blocked: 1
[Cycle 504] Servers: 14, Queue: 335, Processed: 329, Blocked: 1
[Cycle 505] Servers: 14, Queue: 335, Processed: 330, Blocked: 1
[Cycle 506] Servers: 14, Queue: 334, Processed: 332, Blocked: 1
[Cycle 507] Servers: 14, Queue: 334, Processed: 333, Blocked: 1
[Cycle 508] Servers: 14, Queue: 334, Processed: 334, Blocked: 1
[Cycle 509] Servers: 14, Queue: 335, Processed: 334, Blocked: 1
[Cycle 510] Servers: 14, Queue: 335, Processed: 335, Blocked: 1
[Cycle 511] Servers: 14, Queue: 334, Processed: 337, Blocked: 1
[Cycle 512] Servers: 14, Queue: 334, Processed: 337, Blocked: 1
[Cycle 513] Servers: 14, Queue: 333, Processed: 339, Blocked: 1
[Cycle 514] Servers: 14, Queue: 334, Processed: 339, Blocked: 1
[Cycle 515] Servers: 14, Queue: 333, Processed: 340, Blocked: 1
[Cycle 516] Servers: 14, Queue: 332, Processed: 342, Blocked: 1
[Cycle 517] Servers: 14, Queue: 332, Processed: 343, Blocked: 1
[Cycle 518] Servers: 14, Queue: 332, Processed: 344, Blocked: 1
[Cycle 519] Servers: 14, Queue: 332, Processed: 345, Blocked: 1
[Cycle 520] Servers: 14, Queue: 333, Processed: 345, Blocked: 1
[Cycle 521] Servers: 14, Queue: 334, Processed: 345, Blocked: 1
[Cycle 522] Servers: 14, Queue: 335, Processed: 345, Blocked: 1
[Cycle 523] Servers: 14, Queue: 333, Processed: 348, Blocked: 1
[Cycle 524] Servers: 14, Queue: 334, Processed: 348, Blocked: 1
[Cycle 525] Servers: 14, Queue: 335, Processed: 348, Blocked: 1
[Cycle 526] Servers: 14, Queue: 334, Processed: 350, Blocked: 1
[Cycle 527] Servers: 14, Queue: 335, Processed: 350, Blocked: 1
[Cycle 528] Servers: 14, Queue: 335, Processed: 351, Blocked: 1
[Cycle 529] Servers: 14, Queue: 336, Processed: 351, Blocked: 1
[Cycle 530] Servers: 14, Queue: 336, Processed: 352, Blocked: 1
[Cycle 531] Servers: 14, Queue: 336, Processed: 353, Blocked: 1
[Cycle 532] Servers: 14, Queue: 336, Processed: 354, Blocked: 1
[Cycle 533] Servers: 14, Queue: 336, Processed: 355, Blocked: 1
[Cycle 534] Servers: 14, Queue: 336, Processed: 356, Blocked: 1
[Cycle 535] Servers: 14, Queue: 337, Processed: 356, Blocked: 1
[Cycle 536] Servers: 14, Queue: 335, Processed: 358, Blocked: 1
[Cycle 537] Servers: 14, Queue: 335, Processed: 359, Blocked: 1
[Cycle 538] Servers: 14, Queue: 335, Processed: 360, Blocked: 1
[Cycle 539] Servers: 14, Queue: 334, Processed: 361, Blocked: 1
[Cycle 540] Servers: 14, Queue: 334, Processed: 362, Blocked: 1
[Cycle 541] Servers: 14, Queue: 333, Processed: 364, Blocked: 1
[Cycle 542] Servers: 14, Queue: 334, Processed: 364, Blocked: 1
[Cycle 543] Servers: 14, Queue: 335, Processed: 364, Blocked: 1
[Cycle 544] Servers: 14, Queue: 335, Processed: 364, Blocked: 1
[Cycle 545] Servers: 14, Queue: 336, Processed: 364, Blocked: 1
[Cycle 546] Servers: 14, Queue: 337, Processed: 364, Blocked: 1
[Cycle 547] Servers: 14, Queue: 335, Processed: 367, Blocked: 1
[Cycle 548] Servers: 14, Queue: 335, Processed: 367, Blocked: 1
[Cycle 549] Servers: 14, Queue: 335, Processed: 368, Blocked: 1
[Cycle 550] Servers: 14, Queue: 336, Processed: 368, Blocked: 1
[Cycle 551] Servers: 14, Queue: 335, Processed: 370, Blocked: 1
[Cycle 552] Servers: 14, Queue: 334, Processed: 372, Blocked: 1
[Cycle 553] Servers: 14, Queue: 334, Processed: 373, Blocked: 1
[Cycle 554] Servers: 14, Queue: 335, Processed: 373, Blocked: 1
[Cycle 555] Servers: 14, Queue: 335, Processed: 374, Blocked: 1
[Cycle 556] Servers: 14, Queue: 336, Processed: 374, Blocked: 1
[Cycle 557] Servers: 14, Queue: 335, Processed: 375, Blocked: 1
[Cycle 558] Servers: 14, Queue: 336, Processed: 375, Blocked: 1
[Cycle 559] Servers: 14, Queue: 335, Processed: 377, Blocked: 1
[Cycle 560] Servers: 14, Queue: 336, Processed: 377, Blocked: 1
[Cycle 561] Servers: 14, Queue: 336, Processed: 378, Blocked: 1
[Cycle 562] Servers: 14, Queue: 335, Processed: 380, Blocked: 1
[Cycle 563] Servers: 14, Queue: 336, Processed: 380, Blocked: 1
[Cycle 564] Servers: 14, Queue: 335, Processed: 382, Blocked: 1
[Cycle 565] Servers: 14, Queue: 334, Processed: 384, Blocked: 1
[Cycle 566] Servers: 14, Queue: 334, Processed: 385, Blocked: 1
[Cycle 567] Servers: 14, Queue: 335, Processed: 385, Blocked: 1
[Cycle 568] Servers: 14, Queue: 335, Processed: 386, Blocked: 1
[Cycle 569] Servers: 14, Queue: 333, Processed: 389, Blocked: 1
[Cycle 570] Servers: 14, Queue: 334, Processed: 389, Blocked: 1
[Cycle 571] Servers: 14, Queue: 335, Processed: 389, Blocked: 1
[Cycle 572] Servers: 14, Queue: 335, Processed: 390, Blocked: 1
[Cycle 573] Servers: 14, Queue: 335, Processed: 390, Blocked: 1
[Cycle 574] Servers: 14, Queue: 334, Processed: 392, Blocked: 1
[Cycle 575] Servers: 14, Queue: 334, Processed: 393, Blocked: 1
[Cycle 576] Servers: 14, Queue: 333, Processed: 394, Blocked: 1
[Cycle 577] Servers: 14, Queue: 333, Processed: 395, Blocked: 1
[Cycle 578] Servers: 14, Queue: 333, Processed: 395, Blocked: 1
[Cycle 579] Servers: 14, Queue: 333, Processed: 396, Blocked: 1
[Cycle 580] Servers: 14, Queue: 333, Processed: 396, Blocked: 1
[Cycle 581] Servers: 14, Queue: 334, Processed: 396, Blocked: 1
[Cycle 582] Servers: 14, Queue: 335, Processed: 396, Blocked: 1
[Cycle 583] Servers: 14, Queue: 335, Processed: 397, Blocked: 1
[Cycle 584] Servers: 14, Queue: 336, Processed: 397, Blocked: 1
[Cycle 585] Servers: 14, Queue: 335, Processed: 399, Blocked: 1
[Cycle 586] Servers: 14, Queue: 334, Processed: 401, Blocked: 1
[Cycle 587] Servers: 14, Queue: 334, Processed: 402, Blocked: 1
[Cycle 588] Servers: 14, Queue: 335, Processed: 402, Blocked: 1
[Cycle 589] Servers: 14, Queue: 336, Processed: 402, Blocked: 1
[Cycle 590] Servers: 14, Queue: 335, Processed: 403, Blocked: 1
[Cycle 591] Servers: 14, Queue: 336, Processed: 403, Blocked: 1
[Cycle 592] Servers: 14, Queue: 337, Processed: 403, Blocked: 1
[Cycle 593] Servers: 14, Queue: 337, Processed: 404, Blocked: 1
[Cycle 594] Servers: 14, Queue: 337, Processed: 405, Blocked: 1
[Cycle 595] Servers: 14, Queue: 337, Processed: 406, Blocked: 1
[Cycle 596] Servers: 14, Queue: 336, Processed: 407, Blocked: 1
[Cycle 597] Servers: 14, Queue: 335, Processed: 409, Blocked: 1
[Cycle 598] Servers: 14, Queue: 336, Processed: 409, Blocked: 1
[Cycle 599] Servers: 14, Queue: 336, Processed: 410, Blocked: 1
[Cycle 600] Servers: 14, Queue: 337, Processed: 410, Blocked: 1
[Cycle 601] Servers: 14, Queue: 338, Processed: 410, Blocked: 1
[Cycle 602] Servers: 14, Queue: 339, Processed: 410, Blocked: 1
[Cycle 603] Servers: 14, Queue: 339, Processed: 411, Blocked: 1
[Cycle 604] Servers: 14, Queue: 340, Processed: 411, Blocked: 1
[Cycle 605] Servers: 14, Queue: 338, Processed: 414, Blocked: 1
[Cycle 606] Servers: 14, Queue: 339, Processed: 414, Blocked: 1
[Cycle 607] Servers: 14, Queue: 340, Processed: 414, Blocked: 1
[Cycle 608] Servers: 14, Queue: 339, Processed: 416, Blocked: 1
[Cycle 609] Servers: 14, Queue: 338, Processed: 418, Blocked: 1
[Cycle 610] Servers: 14, Queue: 338, Processed: 419, Blocked: 1
[Cycle 611] Servers: 14, Queue: 339, Processed: 419, Blocked: 1
[Cycle 612] Servers: 14, Queue: 340, Processed: 419, Blocked: 1
[Cycle 613] Servers: 14, Queue: 340, Processed: 419, Blocked: 1
[Cycle 614] Servers: 14, Queue: 341, Processed: 419, Blocked: 1
[Cycle 615] Servers: 14, Queue: 341, Processed: 420, Blocked: 1
[Cycle 616] Servers: 14, Queue: 341, Processed: 421, Blocked: 1
[Cycle 617] Servers: 14, Queue: 342, Processed: 421, Blocked: 1
[Cycle 618] Servers: 14, Queue: 343, Processed: 421, Blocked: 1
[Cycle 619] Servers: 14, Queue: 343, Processed: 422, Blocked: 1
[Cycle 620] Servers: 14, Queue: 343, Processed: 423, Blocked: 1
[Cycle 621] Servers: 14, Queue: 344, Processed: 423, Blocked: 1
[Cycle 622] Servers: 14, Queue: 344, Processed: 424, Blocked: 1
[Cycle 623] Servers: 14, Queue: 343, Processed: 426, Blocked: 1
[Cycle 624] Servers: 14, Queue: 344, Processed: 426, Blocked: 1
[Cycle 625] Servers: 14, Queue: 342, Processed: 429, Blocked: 1
[Cycle 626] Servers: 14, Queue: 343, Processed: 429, Blocked: 1
[Cycle 627] Servers: 14, Queue: 343, Processed: 430, Blocked: 1
[Cycle 628] Servers: 14, Queue: 343, Processed: 431, Blocked: 1
[Cycle 629] Servers: 14, Queue: 344, Processed: 431, Blocked: 1
[Cycle 630] Servers: 14, Queue: 345, Processed: 431, Blocked: 1
[Cycle 631] Servers: 14, Queue: 345, Processed: 432, Blocked: 1
[Cycle 632] Servers: 14, Queue: 346, Processed: 432, Blocked: 1
[Cycle 633] Servers: 14, Queue: 346, Processed: 433, Blocked: 1
[Cycle 634] Servers: 14, Queue: 345, Processed: 435, Blocked: 1
[Cycle 635] Servers: 14, Queue: 346, Processed: 435, Blocked: 1
[Cycle 636] Servers: 14, Queue: 346, Processed: 436, Blocked: 1
[Cycle 637] Servers: 14, Queue: 346, Processed: 437, Blocked: 1
[Cycle 638] Servers: 14, Queue: 347, Processed: 437, Blocked: 1
[Cycle 639] Servers: 14, Queue: 347, Processed: 438, Blocked: 1
[Cycle 640] Servers: 14, Queue: 348, Processed: 438, Blocked: 1
[Cycle 641] Servers: 14, Queue: 348, Processed: 439, Blocked: 1
[Cycle 642] Servers: 14, Queue: 349, Processed: 439, Blocked: 1
[Cycle 643] Servers: 14, Queue: 350, Processed: 439, Blocked: 1
[Cycle 644] Servers: 14, Queue: 348, Processed: 442, Blocked: 1
[Cycle 645] Servers: 14, Queue: 347, Processed: 443, Blocked: 1
[Cycle 646] Servers: 14, Queue: 348, Processed: 443, Blocked: 1
[Cycle 647] Servers: 14, Queue: 349, Processed: 443, Blocked: 1
[Cycle 648] Servers: 14, Queue: 350, Processed: 443, Blocked: 1
[Cycle 649] Servers: 14, Queue: 350, Processed: 444, Blocked: 1
[Cycle 650] Servers: 14, Queue: 350, Processed: 445, Blocked: 1
[Cycle 651] Servers: 15, Queue: 351, Processed: 445, Blocked: 1
[Cycle 652] Servers: 15, Queue: 350, Processed: 447, Blocked: 1
[Cycle 653] Servers: 15, Queue: 350, Processed: 448, Blocked: 1
[Cycle 654] Servers: 15, Queue: 349, Processed: 450, Blocked: 1
[Cycle 655] Servers: 15, Queue: 349, Processed: 451, Blocked: 1
[Cycle 656] Servers: 15, Queue: 350, Processed: 451, Blocked: 1
[Cycle 657] Servers: 15, Queue: 348, Processed: 454, Blocked: 1
[Cycle 658] Servers: 15, Queue: 349, Processed: 454, Blocked: 1
[Cycle 659] Servers: 15, Queue: 350, Processed: 454, Blocked: 1
[Cycle 660] Servers: 15, Queue: 350, Processed: 455, Blocked: 1
[Cycle 661] Servers: 15, Queue: 348, Processed: 458, Blocked: 1
[Cycle 662] Servers: 15, Queue: 349, Processed: 458, Blocked: 1
[Cycle 663] Servers: 15, Queue: 349, Processed: 458, Blocked: 1
[Cycle 664] Servers: 15, Queue: 349, Processed: 459, Blocked: 1
[Cycle 665] Servers: 15, Queue: 349, Processed: 460, Blocked: 1
[Cycle 666] Servers: 15, Queue: 349, Processed: 460, Blocked: 1
[Cycle 667] Servers: 15, Queue: 349, Processed: 461, Blocked: 1
[Cycle 668] Servers: 15, Queue: 350, Processed: 461, Blocked: 1
[Cycle 669] Servers: 15, Queue: 350, Processed: 462, Blocked: 1
[Cycle 670] Servers: 15, Queue: 351, Processed: 462, Blocked: 1
[Cycle 671] Servers: 15, Queue: 352, Processed: 462, Blocked: 1
[Cycle 672] Servers: 15, Queue: 352, Processed: 463, Blocked: 1
[Cycle 673] Servers: 15, Queue: 353, Processed: 463, Blocked: 1
[Cycle 674] Servers: 15, Queue: 352, Processed: 465, Blocked: 1
[Cycle 675] Servers: 15, Queue: 352, Processed: 466, Blocked: 1
[Cycle 676] Servers: 15, Queue: 352, Processed: 467, Blocked: 1
[Cycle 677] Servers: 15, Queue: 351, Processed: 469, Blocked: 1
[Cycle 678] Servers: 15, Queue: 352, Processed: 469, Blocked: 1
[Cycle 679] Servers: 15, Queue: 350, Processed: 471, Blocked: 1
[Cycle 680] Servers: 15, Queue: 350, Processed: 472, Blocked: 1
[Cycle 681] Servers: 15, Queue: 350, Processed: 473, Blocked: 1
[Cycle 682] Servers: 15, Queue: 350, Processed: 474, Blocked: 1
[Cycle 683] Servers: 15, Queue: 350, Processed: 475, Blocked: 1
[Cycle 684] Servers: 15, Queue: 350, Processed: 476, Blocked: 1
[Cycle 685] Servers: 15, Queue: 351, Processed: 476, Blocked: 1
[Cycle 686] Servers: 15, Queue: 352, Processed: 476, Blocked: 1
[Cycle 687] Servers: 15, Queue: 350, Processed: 478, Blocked: 1
[Cycle 688] Servers: 15, Queue: 351, Processed: 478, Blocked: 1
[Cycle 689] Servers: 15, Queue: 352, Processed: 478, Blocked: 1
[Cycle 690] Servers: 15, Queue: 351, Processed: 480, Blocked: 1
[Cycle 691] Servers: 15, Queue: 350, Processed: 482, Blocked: 1
[Cycle 692] Servers: 15, Queue: 349, Processed: 483, Blocked: 1
[Cycle 693] Servers: 15, Queue: 349, Processed: 484, Blocked: 1
[Cycle 694] Servers: 15, Queue: 349, Processed: 484, Blocked: 1
[Cycle 695] Servers: 15, Queue: 349, Processed: 485, Blocked: 1
[Cycle 696] Servers: 15, Queue: 350, Processed: 485, Blocked: 1
[Cycle 697] Servers: 15, Queue: 350, Processed: 486, Blocked: 1
[Cycle 698] Servers: 15, Queue: 350, Processed: 486, Blocked: 1
[Cycle 699] Servers: 15, Queue: 350, Processed: 487, Blocked: 1
[Cycle 700] Servers: 15, Queue: 351, Processed: 487, Blocked: 1
[Cycle 701] Servers: 15, Queue: 351, Processed: 488, Blocked: 1
[Cycle 702] Servers: 15, Queue: 350, Processed: 490, Blocked: 1
[Cycle 703] Servers: 15, Queue: 350, Processed: 491, Blocked: 1
[Cycle 704] Servers: 15, Queue: 348, Processed: 494, Blocked: 1
[Cycle 705] Servers: 15, Queue: 348, Processed: 495, Blocked: 1
[Cycle 706] Servers: 15, Queue: 349, Processed: 495, Blocked: 1
[Cycle 707] Servers: 15, Queue: 349, Processed: 496, Blocked: 1
[Cycle 708] Servers: 15, Queue: 350, Processed: 496, Blocked: 1
